地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/01/19 00:01:27.5,石川県能登地方,37.32333333333333,136.965,11,1.1,-
2024/01/19 00:02:19.2,新潟県下越地方,37.858333333333334,139.05666666666667,16,0.9,-
2024/01/19 00:03:55.5,能登半島沖,37.641666666666666,137.49166666666667,12,2.3,-
2024/01/19 00:05:36.8,石川県能登地方,37.365,136.96666666666667,12,1.4,-
2024/01/19 00:08:25.3,福島県沖,37.763333333333335,141.68833333333333,54,1,-
2024/01/19 00:09:57.9,十勝地方北部,43.49,142.96166666666667,4,0.7,-
2024/01/19 00:11:23.7,福島県沖,37.266666666666666,142.21333333333334,14,1.4,-
2024/01/19 00:13:39.6,熊本県天草・芦北地方,32.291666666666664,130.51833333333335,7,0.6,-
2024/01/19 00:13:57.5,石川県能登地方,37.2,136.78833333333333,9,1.3,-
2024/01/19 00:14:34.7,石川県能登地方,37.34166666666667,137.03833333333333,14,1.3,-
2024/01/19 00:14:53.1,和歌山県北部,34.195,135.28333333333333,6,-10.2,-
2024/01/19 00:15:06.2,和歌山県北部,34.196666666666665,135.29166666666666,4,-10.5,-
2024/01/19 00:15:39.2,石川県能登地方,37.47833333333333,137.255,12,2.4,-
2024/01/19 00:16:06.8,能登半島沖,37.56666666666667,137.38833333333332,2,1.3,-
2024/01/19 00:20:16.7,青森県東方沖,41.045,141.98666666666668,53,0.8,-
2024/01/19 00:21:11.0,滋賀県北部,35.525,136.35166666666666,12,0.8,-
2024/01/19 00:22:00.3,福島県中通り,37.175,140.50666666666666,7,0.2,-
2024/01/19 00:25:21.0,石川県能登地方,37.395,137.04166666666666,9,1,-
2024/01/19 00:28:10.8,新潟県上中越沖,37.05833333333333,137.775,0,0.5,-
2024/01/19 00:29:13.0,能登半島沖,37.52,137.19166666666666,9,0.8,-
2024/01/19 00:29:50.9,能登半島沖,37.553333333333335,137.43833333333333,14,1.1,-
2024/01/19 00:30:18.8,新潟県上中越沖,37.03,137.765,0,0.6,-
2024/01/19 00:34:41.0,栃木県北部,36.64333333333333,139.34833333333333,6,-10.1,-
2024/01/19 00:35:27.5,熊本県熊本地方,32.71666666666667,130.675,13,0.2,-
2024/01/19 00:36:16.0,石川県能登地方,37.325,136.795,8,0.9,-
2024/01/19 00:38:56.0,佐渡付近,37.72,137.60333333333332,17,1.7,-
2024/01/19 00:40:58.9,福島県沖,37.38166666666667,141.935,33,1.2,-
2024/01/19 00:42:03.2,能登半島沖,37.66,137.425,12,1.7,-
2024/01/19 00:43:06.6,栃木県北部,36.64666666666667,139.34833333333333,6,0.5,-
2024/01/19 00:45:14.2,石川県能登地方,37.17666666666667,136.785,7,0.9,-
2024/01/19 00:46:57.1,石川県能登地方,37.36,136.96,11,1,-
2024/01/19 00:49:43.8,佐渡付近,37.91833333333334,137.69833333333332,18,1.8,-
2024/01/19 00:50:09.4,石川県能登地方,37.215,136.81333333333333,8,1,-
2024/01/19 00:52:13.2,茨城県北部,36.598333333333336,140.62833333333333,87,0.6,-
2024/01/19 00:52:52.0,熊本県熊本地方,32.41166666666667,130.555,5,-10.1,-
2024/01/19 00:53:10.4,三陸沖,39.803333333333335,144.49333333333334,34,0.9,-
2024/01/19 00:53:47.3,宮城県沖,38.596666666666664,142.465,34,1.2,-
2024/01/19 00:53:57.8,能登半島沖,37.19833333333333,136.64833333333334,6,1.2,-
2024/01/19 00:57:23.6,愛知県西部,34.843333333333334,136.885,16,1.1,-
2024/01/19 00:59:44.7,石川県能登地方,37.406666666666666,137.20833333333334,12,1.3,-
2024/01/19 01:01:59.7,新潟県上中越沖,37.25833333333333,137.98333333333332,26,2.7,-
2024/01/19 01:03:46.2,紀伊水道,34.205,135.11333333333334,8,2.6,-
2024/01/19 01:06:17.7,石川県能登地方,37.30833333333333,136.75666666666666,4,1.4,-
2024/01/19 01:07:29.7,石川県能登地方,37.263333333333335,136.87333333333333,11,2.1,-
2024/01/19 01:09:08.1,長野県南部,35.92666666666667,137.61333333333334,9,0.3,-
2024/01/19 01:09:22.4,石川県能登地方,37.4,137.03,8,1.3,-
2024/01/19 01:09:54.4,福島県沖,37.69,142.10333333333332,34,1.1,-
