地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/12/18,00:02:11.2,福島県沖,37°5.0′N,141°16.0′E,28 km,1,---
2023/12/18,00:06:10.9,福島県沖,37°21.0′N,141°29.0′E,27 km,1,---
2023/12/18,00:11:32.5,千葉県南東沖,34°46.0′N,140°20.0′E,40 km,1.3,---
2023/12/18,00:13:27.1,高知県中部,33°40.0′N,133°51.0′E,4 km,-10.1,---
2023/12/18,00:14:16.8,福島県沖,37°36.0′N,141°45.0′E,41 km,1.3,---
2023/12/18,00:26:21.3,三陸沖,38°10.0′N,144°24.0′E,23 km,2.1,---
2023/12/18,00:26:30.0,長野県南部,35°52.0′N,137°40.0′E,11 km,0.7,---
2023/12/18,00:28:18.3,茨城県北部,36°42.0′N,140°34.0′E,9 km,0.2,---
2023/12/18,00:28:54.0,長野県中部,36°18.0′N,138°2.0′E,5 km,-10.5,---
2023/12/18,00:37:43.4,三陸沖,37°49.0′N,144°3.0′E,29 km,2.3,---
2023/12/18,00:44:49.4,三陸沖,40°41.0′N,145°25.0′E,22 km,2.9,---
2023/12/18,00:45:15.7,長野県中部,36°15.0′N,137°54.0′E,12 km,0.3,---
2023/12/18,00:47:53.1,岩手県内陸南部,38°58.0′N,140°56.0′E,9 km,1.2,---
2023/12/18,00:55:35.9,沖縄本島近海,27°19.0′N,128°57.0′E,18 km,1.3,---
2023/12/18,01:00:28.7,石垣島近海,24°55.0′N,124°6.0′E,25 km,0.9,---
2023/12/18,01:00:39.7,福島県沖,37°22.0′N,141°56.0′E,36 km,1.5,---
2023/12/18,01:01:43.4,熊本県天草・芦北地方,32°17.0′N,130°35.0′E,7 km,-10.2,---
2023/12/18,01:02:18.7,網走地方,43°43.0′N,143°57.0′E,13 km,0.7,---
2023/12/18,01:02:32.2,熊本県天草・芦北地方,32°17.0′N,130°35.0′E,8 km,0,---
2023/12/18,01:03:09.7,新潟県下越地方,37°55.0′N,139°7.0′E,20 km,1,---
2023/12/18,01:03:51.4,宮城県沖,38°3.0′N,142°44.0′E,15 km,1.2,---
2023/12/18,01:08:35.7,長野県中部,36°15.0′N,137°54.0′E,13 km,0.3,---
2023/12/18,01:11:05.8,釧路沖,42°40.0′N,144°9.0′E,61 km,1.3,---
2023/12/18,01:17:04.3,三陸沖,37°50.0′N,144°30.0′E,22 km,4.1,---
2023/12/18,01:19:49.6,宮城県沖,37°50.0′N,142°28.0′E,28 km,2,---
2023/12/18,01:22:28.9,茨城県北部,36°49.0′N,140°36.0′E,8 km,0.6,---
2023/12/18,01:28:37.7,三陸沖,37°50.0′N,144°29.0′E,15 km,2.6,---
2023/12/18,01:32:31.1,熊本県天草・芦北地方,32°31.0′N,130°33.0′E,12 km,0.1,---
2023/12/18,01:35:31.2,栃木県南部,36°15.0′N,139°47.0′E,57 km,0.6,---
2023/12/18,01:43:22.6,福島県沖,37°23.0′N,141°42.0′E,44 km,1.2,---
2023/12/18,01:45:02.6,長野県南部,35°50.0′N,137°34.0′E,4 km,0.1,---
2023/12/18,01:51:12.8,千葉県東方沖,35°51.0′N,141°1.0′E,25 km,1.6,---
2023/12/18,02:02:41.8,新潟県下越地方,37°55.0′N,139°32.0′E,6 km,1.1,---
2023/12/18,02:08:50.5,大分県南部,32°52.0′N,131°51.0′E,54 km,1,---
2023/12/18,02:13:15.8,大隅半島東方沖,31°9.0′N,131°42.0′E,35 km,1.1,---
2023/12/18,02:14:08.0,栃木県南部,36°15.0′N,139°46.0′E,58 km,0.6,---
2023/12/18,02:14:44.8,鹿児島県薩摩地方,31°20.0′N,130°33.0′E,6 km,0.9,---
2023/12/18,02:15:44.7,茨城県沖,36°42.0′N,140°48.0′E,84 km,1,---
