地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/02/07 00:01:01.4,神奈川県西部,35.473333333333336,139.00166666666667,25,0.8,-
2024/02/07 00:01:07.9,石川県能登地方,37.285,136.80666666666667,11,1.5,-
2024/02/07 00:01:19.1,岩手県沿岸北部,39.45166666666667,141.92666666666668,91,0.9,-
2024/02/07 00:01:34.1,石川県能登地方,37.458333333333336,137.23666666666668,13,1.6,-
2024/02/07 00:02:16.8,佐渡付近,37.86666666666667,137.74166666666667,13,1,-
2024/02/07 00:03:27.5,佐渡付近,37.72833333333333,137.58333333333334,9,1.2,-
2024/02/07 00:03:29.9,国後島付近,44.111666666666665,146.13333333333333,127,1.9,-
2024/02/07 00:04:42.4,石川県能登地方,37.415,137.20666666666668,14,0.6,-
2024/02/07 00:04:43.3,和歌山県北部,33.846666666666664,135.19166666666666,45,0.4,-
2024/02/07 00:04:57.9,和歌山県北部,33.97,135.12333333333333,8,-10.1,-
2024/02/07 00:05:14.2,大隅半島東方沖,30.795,131.42666666666668,39,1.3,-
2024/02/07 00:06:14.1,石川県能登地方,37.21333333333333,136.75333333333333,11,0.7,-
2024/02/07 00:06:27.1,新潟県中越地方,37.093333333333334,138.80666666666667,15,0.2,-
2024/02/07 00:06:32.6,栃木県北部,36.97666666666667,139.46666666666667,7,0.5,-
2024/02/07 00:09:11.3,宮城県南部,38.24333333333333,140.61166666666668,10,0.7,-
2024/02/07 00:10:10.1,茨城県沖,36.305,140.95666666666668,32,1.2,-
2024/02/07 00:11:00.8,新潟県上中越沖,37.685,137.59333333333333,13,1.1,-
2024/02/07 00:14:46.0,宮城県沖,37.975,141.67166666666665,48,1,-
2024/02/07 00:15:09.8,長野県中部,36.24,138.00833333333333,2,-10.7,-
2024/02/07 00:15:51.5,大隅半島東方沖,30.786666666666665,131.42833333333334,38,1.5,-
2024/02/07 00:17:42.7,石川県能登地方,37.39333333333333,136.89333333333335,0,2.1,-
2024/02/07 00:17:53.0,福島県沖,37.82,141.56833333333333,47,0.8,-
2024/02/07 00:18:08.0,能登半島沖,37.565,137.365,14,1,-
2024/02/07 00:19:22.4,石川県能登地方,37.358333333333334,137.11,11,0.7,-
2024/02/07 00:20:17.1,石川県能登地方,37.495,137.18833333333333,8,1.3,-
2024/02/07 00:20:38.0,和歌山県北部,34.01833333333333,135.27166666666668,5,-10.2,-
2024/02/07 00:21:31.8,能登半島沖,37.51,137.19,9,1.2,-
2024/02/07 00:21:54.4,長野県南部,35.855,137.64833333333334,7,0,-
2024/02/07 00:22:39.1,石川県能登地方,37.266666666666666,136.76,10,1.7,-
2024/02/07 00:23:54.0,群馬県北部,36.655,139.29333333333332,8,-10.3,-
2024/02/07 00:24:02.5,石川県能登地方,37.51166666666666,137.24833333333333,14,1,-
2024/02/07 00:25:40.0,岐阜県美濃東部,35.473333333333336,137.62333333333333,18,0.5,-
2024/02/07 00:28:19.7,福島県沖,37.67666666666667,141.54333333333332,51,1.5,-
2024/02/07 00:29:18.3,宮城県沖,38.071666666666665,141.655,56,2.3,-
2024/02/07 00:31:08.3,和歌山県北部,34.016666666666666,135.27166666666668,5,0,-
2024/02/07 00:31:32.6,石川県能登地方,37.185,136.82333333333332,9,0.7,-
2024/02/07 00:31:40.3,種子島近海,30.391666666666666,131.12666666666667,35,0.9,-
2024/02/07 00:31:45.5,石川県能登地方,37.485,137.27833333333334,13,1.1,-
2024/02/07 00:32:12.9,能登半島沖,37.42,136.915,10,-1,-
2024/02/07 00:32:22.9,石川県能登地方,37.373333333333335,136.87,1,0.7,-
2024/02/07 00:32:38.1,房総半島南方沖,33.81,140.23166666666665,39,1.4,-
2024/02/07 00:32:41.8,青森県下北地方,41.27,141.23666666666668,8,1.2,-
2024/02/07 00:33:43.5,佐渡付近,37.9,137.74666666666667,22,1.5,-
2024/02/07 00:40:42.4,石川県能登地方,37.28333333333333,136.75833333333333,9,0.8,-
2024/02/07 00:41:04.6,和歌山県北部,34.08833333333333,135.53,60,1.3,-
2024/02/07 00:41:42.7,関東東方沖,36.34166666666667,142.90333333333334,20,1.3,-
2024/02/07 00:46:33.7,佐渡付近,37.781666666666666,137.63166666666666,16,1.3,-
2024/02/07 00:48:09.1,石川県能登地方,37.471666666666664,137.18833333333333,13,1.2,-
2024/02/07 00:48:37.2,島根県東部,35.11666666666667,132.70333333333335,13,0.5,-
2024/02/07 00:49:09.7,能登半島沖,37.52333333333333,137.12,5,-1,-
2024/02/07 00:49:38.0,石川県能登地方,37.458333333333336,137.24,13,1,-
2024/02/07 00:50:22.8,大隅半島東方沖,30.786666666666665,131.40333333333334,37,1.4,-
2024/02/07 00:51:34.1,橘湾,32.645,129.905,9,-10.3,-
2024/02/07 00:55:01.9,福岡県筑後地方,33.01166666666666,130.45,8,0.9,-
2024/02/07 00:55:27.7,和歌山県北部,34.255,135.44666666666666,6,-10.3,-
2024/02/07 00:55:55.7,新潟県上中越沖,37.528333333333336,137.90833333333333,24,1.4,-
2024/02/07 00:56:53.6,石川県能登地方,37.45666666666666,137.24166666666667,14,0.4,-
2024/02/07 00:57:13.3,石川県能登地方,37.45666666666666,137.25166666666667,14,1.2,-
2024/02/07 00:58:30.0,新潟県上中越沖,37.32,137.56833333333333,14,0.9,-
2024/02/07 01:00:50.1,紀伊水道,33.861666666666665,134.98166666666665,13,0.8,-
2024/02/07 01:02:41.1,鳥取県中部,35.36666666666667,133.87,9,0.2,-
2024/02/07 01:03:24.6,石川県能登地方,37.47,137.155,13,0.6,-
2024/02/07 01:06:07.7,佐渡付近,37.836666666666666,137.78333333333333,20,2.7,-
2024/02/07 01:06:36.0,択捉島南東沖,44.403333333333336,148.99666666666667,30,5,-
2024/02/07 01:10:46.4,紀伊水道,34.15,135.17333333333335,7,0.4,-
2024/02/07 01:11:48.9,橘湾,32.626666666666665,129.895,12,0.1,-
2024/02/07 01:14:13.7,沖縄本島近海,26.286666666666665,128.43333333333334,17,1,-
2024/02/07 01:14:31.3,神奈川県西部,35.54833333333333,139.13333333333333,24,0.6,-
2024/02/07 01:16:26.9,石川県能登地方,37.196666666666665,136.82666666666665,10,0.6,-
2024/02/07 01:20:44.0,薩摩半島西方沖,31.516666666666666,130.30833333333334,3,-10.2,-
2024/02/07 01:24:50.2,茨城県沖,36.335,141.95333333333335,22,1.4,-
2024/02/07 01:24:51.7,石川県能登地方,37.17,136.78666666666666,8,1.1,-
2024/02/07 01:25:55.2,石川県能登地方,37.16833333333334,136.805,10,0.4,-
2024/02/07 01:26:22.0,石川県能登地方,37.375,136.92833333333334,8,1.6,-
2024/02/07 01:28:02.9,大隅半島東方沖,30.758333333333333,131.47333333333333,37,1.3,-
2024/02/07 01:34:20.9,三重県北部,35.17166666666667,136.47666666666666,15,0.4,-
2024/02/07 01:36:27.0,石川県能登地方,37.346666666666664,137.065,11,1,-
2024/02/07 01:37:17.4,石川県能登地方,37.15833333333333,136.78833333333333,12,0.8,-
2024/02/07 01:37:42.1,石川県能登地方,37.47,137.22,14,0.8,-
2024/02/07 01:41:40.0,石川県能登地方,37.185,136.74,9,0.7,-
2024/02/07 01:45:11.9,石川県能登地方,37.475,137.14333333333335,11,1.5,-
2024/02/07 01:45:27.9,石川県能登地方,37.233333333333334,136.78166666666667,7,2.3,-
2024/02/07 01:46:30.9,石川県西方沖,36.78666666666667,136.73166666666665,3,1.1,-
2024/02/07 01:46:48.5,能登半島沖,37.57,137.375,9,1.6,-
2024/02/07 01:52:03.1,石川県能登地方,37.458333333333336,137.24833333333333,13,1.3,-
2024/02/07 01:55:11.8,根室地方南部,43.29333333333334,145.285,74,1.6,-
2024/02/07 01:56:03.2,石川県能登地方,37.185,136.84333333333333,12,1.4,-
2024/02/07 01:57:48.0,石川県能登地方,37.43666666666667,137.17666666666668,15,0.6,-
2024/02/07 02:02:28.5,石川県能登地方,37.2,136.86166666666668,14,0.4,-
2024/02/07 02:04:12.4,石川県能登地方,37.425,137.10833333333332,14,0.5,-
