地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/10/12 00:00:16.2,宮崎県南部山沿い,31.943333333333335,130.92,7,0.2,-
2023/10/12 00:01:51.4,長野県南部,35.92666666666667,137.97166666666666,10,0.1,-
2023/10/12 00:05:19.6,三陸沖,39.44833333333333,143.44,14,2.3,-
2023/10/12 00:05:53.6,栃木県南部,36.641666666666666,139.585,8,0.4,-
2023/10/12 00:06:27.0,鳥取県中部,35.391666666666666,133.90666666666667,9,1.6,-
2023/10/12 00:06:35.3,橘湾,32.59,129.86166666666668,9,-10.2,-
2023/10/12 00:08:23.3,福島県会津,37.595,139.89333333333335,13,0.6,-
2023/10/12 00:09:28.2,京都府北部,35.23,135.24833333333333,10,0.2,-
2023/10/12 00:09:58.1,三陸沖,39.45333333333333,143.43833333333333,12,2,-
2023/10/12 00:11:06.5,石川県能登地方,37.50333333333333,137.3,14,0.9,-
2023/10/12 00:12:00.2,大阪府北部,34.973333333333336,135.485,11,0.4,-
2023/10/12 00:14:12.7,橘湾,32.598333333333336,129.87333333333333,10,-10.1,-
2023/10/12 00:16:07.5,千葉県南東沖,34.755,140.65333333333334,49,1.3,-
2023/10/12 00:17:18.5,栃木県北部,36.638333333333335,139.43,9,0,-
2023/10/12 00:20:07.8,宮古島近海,25.023333333333333,125.59666666666666,47,1.7,-
2023/10/12 00:20:53.5,橘湾,32.60333333333333,129.87666666666667,6,0.5,-
2023/10/12 00:26:06.9,熊本県熊本地方,32.66166666666667,130.69333333333333,10,0,-
2023/10/12 00:30:00.8,宮崎県北部山沿い,32.64,131.27,11,0.3,-
2023/10/12 00:36:45.9,能登半島沖,37.535,137.33666666666667,12,1.3,-
2023/10/12 00:38:22.8,鹿児島県薩摩地方,32.20666666666666,130.28,9,-10.1,-
2023/10/12 00:38:55.7,豊後水道,33.38333333333333,132.1,50,0.6,-
2023/10/12 00:39:06.1,橘湾,32.598333333333336,129.87,9,-10.1,-
2023/10/12 00:41:06.6,茨城県沖,36.53666666666667,140.74666666666667,43,1.2,-
2023/10/12 00:43:13.3,台湾付近,23.808333333333334,121.64333333333333,41,3,-
2023/10/12 00:43:13.9,国後島付近,43.42333333333333,145.89166666666668,102,3.2,-
2023/10/12 00:44:34.7,茨城県沖,36.76,141.32333333333332,40,1.6,-
2023/10/12 00:46:54.6,茨城県北部,36.81,140.70666666666668,10,0.5,-
2023/10/12 00:50:52.2,沖縄本島近海,25.756666666666668,129.50666666666666,44,2.4,-
