地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/04/20,00:00:12.3,石垣島近海,24°19.0′N,124°10.0′E,21 km,1,---
2023/04/20,00:00:31.5,北海道南西沖,41°55.0′N,139°20.0′E,6 km,1.3,---
2023/04/20,00:01:23.4,和歌山県北部,34°6.0′N,135°11.0′E,8 km,0.3,---
2023/04/20,00:01:57.6,能登半島沖,37°33.0′N,137°19.0′E,13 km,0.2,---
2023/04/20,00:02:54.7,西表島付近,24°11.0′N,123°48.0′E,18 km,-1,---
2023/04/20,00:03:17.6,能登半島沖,37°31.0′N,137°13.0′E,12 km,1.2,---
2023/04/20,00:05:35.1,岩手県沖,39°1.0′N,141°49.0′E,57 km,0.5,---
2023/04/20,00:11:31.6,熊本県熊本地方,32°44.0′N,130°39.0′E,13 km,0,---
2023/04/20,00:14:46.7,福島県沖,37°49.0′N,141°40.0′E,54 km,1.2,---
2023/04/20,00:15:05.2,山梨県東部・富士五湖,35°42.0′N,138°60.0′E,16 km,0.2,---
2023/04/20,00:17:33.8,石川県能登地方,37°28.0′N,137°10.0′E,11 km,1.9,---
2023/04/20,00:18:15.1,福島県沖,37°39.0′N,141°30.0′E,56 km,1.8,---
2023/04/20,00:23:05.5,岐阜県美濃中西部,35°46.0′N,136°52.0′E,12 km,0.4,---
2023/04/20,00:24:17.3,宮古島近海,24°44.0′N,125°19.0′E,44 km,1.6,---
2023/04/20,00:25:21.1,山口県中部,34°15.0′N,131°44.0′E,13 km,0.4,---
2023/04/20,00:31:47.8,福島県沖,37°49.0′N,141°36.0′E,48 km,1,---
2023/04/20,00:34:36.1,福島県沖,37°42.0′N,141°42.0′E,52 km,1,---
2023/04/20,00:38:36.1,関東東方沖,33°59.0′N,142°38.0′E,34 km,1.7,---
2023/04/20,00:38:44.7,苫小牧沖,41°52.0′N,141°21.0′E,18 km,1.2,---
2023/04/20,00:42:02.0,能登半島沖,37°33.0′N,137°13.0′E,13 km,0.1,---
2023/04/20,00:43:52.6,紀伊水道,33°51.0′N,134°59.0′E,11 km,1.1,---
2023/04/20,00:47:29.5,山梨県東部・富士五湖,35°43.0′N,138°60.0′E,19 km,0.1,---
2023/04/20,00:47:36.6,有明海,32°56.0′N,130°26.0′E,11 km,0.2,---
2023/04/20,00:50:33.5,福島県沖,37°21.0′N,142°6.0′E,28 km,1.7,---
2023/04/20,00:52:57.8,福島県沖,37°51.0′N,141°35.0′E,47 km,1,---
