地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/10/14,00:02:41.1,宮崎県南部山沿い,31°58.0′N,130°57.0′E,7 km,0.4,---
2024/10/14,00:06:02.6,石川県能登地方,37°22.0′N,136°49.0′E,12 km,0.6,---
2024/10/14,00:06:44.8,福島県沖,37°50.0′N,141°37.0′E,49 km,1.3,---
2024/10/14,00:09:12.1,青森県西方沖,41°20.0′N,139°17.0′E,17 km,0.9,---
2024/10/14,00:09:20.6,石川県能登地方,37°13.0′N,136°47.0′E,9 km,1.1,---
2024/10/14,00:14:36.0,青森県東方沖,41°24.0′N,142°21.0′E,41 km,1.2,---
2024/10/14,00:16:00.8,神奈川県西部,35°13.0′N,139°1.0′E,5 km,0.8,---
2024/10/14,00:16:53.3,千葉県北西部,35°52.0′N,140°2.0′E,103 km,0.7,---
2024/10/14,00:17:50.1,神奈川県西部,35°14.0′N,139°1.0′E,3 km,0.8,---
2024/10/14,00:19:53.4,石垣島近海,24°12.0′N,124°12.0′E,13 km,2.2,---
2024/10/14,00:20:25.1,愛知県西部,35°2.0′N,136°59.0′E,38 km,0.5,---
2024/10/14,00:24:41.8,神奈川県西部,35°25.0′N,139°10.0′E,13 km,0,---
2024/10/14,00:28:16.7,橘湾,32°35.0′N,130°1.0′E,12 km,-10.2,---
2024/10/14,00:29:40.5,八丈島東方沖,33°27.0′N,142°22.0′E,42 km,2.4,---
2024/10/14,00:30:33.9,三陸沖,38°38.0′N,144°7.0′E,33 km,1.2,---
2024/10/14,00:34:38.9,新潟県上中越沖,37°39.0′N,137°30.0′E,11 km,1.3,---
2024/10/14,00:39:31.4,石川県能登地方,37°12.0′N,136°45.0′E,7 km,0.9,---
2024/10/14,00:40:41.0,岩手県沖,40°23.0′N,141°56.0′E,43 km,0.6,---
2024/10/14,00:46:20.6,福島県沖,37°51.0′N,141°37.0′E,49 km,1.4,---
2024/10/14,00:46:45.1,岩手県沖,39°52.0′N,142°3.0′E,8 km,0.5,---
2024/10/14,00:48:23.9,福島県沖,37°51.0′N,141°36.0′E,49 km,1.5,---
2024/10/14,00:51:50.4,宮古島近海,25°13.0′N,125°9.0′E,71 km,1.5,---
2024/10/14,00:52:30.5,福島県沖,37°43.0′N,141°43.0′E,52 km,1.1,---
2024/10/14,00:53:30.2,山梨県中・西部,35°43.0′N,138°38.0′E,8 km,0,---
2024/10/14,00:55:10.4,紀伊水道,34°13.0′N,135°7.0′E,7 km,0.1,---
2024/10/14,00:58:09.9,茨城県北部,36°45.0′N,140°35.0′E,10 km,0.8,---
2024/10/14,00:59:04.5,石川県能登地方,37°29.0′N,137°11.0′E,8 km,2.1,---
2024/10/14,01:02:21.6,神奈川県西部,35°25.0′N,139°10.0′E,13 km,0,---
2024/10/14,01:07:45.6,栃木県北部,36°37.0′N,139°26.0′E,8 km,0,---
2024/10/14,01:08:18.3,宮城県沖,38°34.0′N,142°12.0′E,38 km,1.4,---
2024/10/14,01:08:34.7,関東東方沖,36°15.0′N,143°20.0′E,21 km,2.8,---
2024/10/14,01:12:41.8,石垣島近海,24°59.0′N,124°5.0′E,25 km,0.6,---
2024/10/14,01:12:54.8,福島県沖,37°9.0′N,141°11.0′E,14 km,1.4,---
2024/10/14,01:15:18.1,紀伊水道,34°8.0′N,135°5.0′E,9 km,0.4,---
2024/10/14,01:17:33.5,八丈島東方沖,33°33.0′N,142°18.0′E,55 km,1.4,---
2024/10/14,01:18:47.3,熊本県熊本地方,32°34.0′N,130°45.0′E,8 km,1.5,---
2024/10/14,01:21:02.1,福島県沖,37°50.0′N,141°36.0′E,48 km,1.2,---
2024/10/14,01:21:37.6,茨城県北部,36°50.0′N,140°37.0′E,9 km,1,---
2024/10/14,01:23:12.5,有明海,32°44.0′N,130°36.0′E,13 km,0.1,---
2024/10/14,01:25:48.7,沖縄本島北西沖,26°46.0′N,127°1.0′E,78 km,1.3,---
2024/10/14,01:28:00.7,宗谷地方北部,44°56.0′N,142°5.0′E,14 km,0.1,---
2024/10/14,01:32:23.3,岐阜県美濃中西部,35°15.0′N,136°25.0′E,16 km,0.7,---
2024/10/14,01:32:29.3,山梨県中・西部,35°52.0′N,138°46.0′E,5 km,-10.2,---
2024/10/14,01:33:12.1,山梨県中・西部,35°52.0′N,138°46.0′E,6 km,0.3,---
2024/10/14,01:33:22.3,釧路沖,42°54.0′N,145°6.0′E,84 km,0.8,---
2024/10/14,01:36:07.6,兵庫県南東部,35°11.0′N,134°60.0′E,11 km,0.3,---
2024/10/14,01:36:54.5,静岡県西部,34°46.0′N,137°39.0′E,20 km,1,---
2024/10/14,01:39:28.7,和歌山県北部,34°5.0′N,135°23.0′E,5 km,1,---
2024/10/14,01:40:32.3,岩手県沖,39°3.0′N,141°57.0′E,51 km,0.6,---
2024/10/14,01:43:07.1,能登半島沖,37°34.0′N,137°22.0′E,7 km,0.5,---
2024/10/14,01:43:23.7,八丈島東方沖,33°29.0′N,142°22.0′E,46 km,2,---
2024/10/14,01:46:16.3,奈良県,34°25.0′N,135°60.0′E,7 km,-10.3,---
2024/10/14,01:46:36.5,石垣島近海,24°12.0′N,124°12.0′E,10 km,0.8,---
2024/10/14,01:50:34.4,三陸沖,39°18.0′N,144°48.0′E,23 km,1,---
2024/10/14,01:50:41.4,釧路沖,42°43.0′N,145°26.0′E,29 km,1.4,---
2024/10/14,01:55:20.0,種子島南東沖,29°46.0′N,131°5.0′E,39 km,2.8,---
2024/10/14,01:55:31.6,石川県能登地方,37°20.0′N,136°54.0′E,8 km,0.8,---
2024/10/14,01:56:34.3,天草灘,32°22.0′N,129°46.0′E,14 km,0.8,---
2024/10/14,01:57:17.9,福島県沖,37°20.0′N,141°59.0′E,29 km,0.8,---
2024/10/14,01:59:12.8,種子島南東沖,29°46.0′N,131°5.0′E,40 km,2.6,---
2024/10/14,02:01:57.1,福島県沖,37°50.0′N,141°35.0′E,48 km,1.1,---
2024/10/14,02:02:59.3,三陸沖,39°18.0′N,144°49.0′E,25 km,2.4,---
2024/10/14,02:03:09.3,浦河沖,41°59.0′N,142°41.0′E,43 km,0.6,---
2024/10/14,02:03:23.2,紀伊水道,34°8.0′N,135°9.0′E,7 km,0,---
