地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/07/16,00:00:24.8,高知県中部,33°47.0′N,133°43.0′E,6 km,-10.4,---
2024/07/16,00:01:07.4,長野県南部,35°52.0′N,137°43.0′E,10 km,-10.1,---
2024/07/16,00:03:01.1,石川県能登地方,37°19.0′N,136°49.0′E,8 km,0.4,---
2024/07/16,00:04:25.2,茨城県沖,36°13.0′N,140°53.0′E,45 km,0.9,---
2024/07/16,00:05:25.8,石川県能登地方,37°13.0′N,136°49.0′E,11 km,-10.2,---
2024/07/16,00:05:30.4,福島県中通り,37°14.0′N,140°20.0′E,90 km,0.9,---
2024/07/16,00:07:32.2,岩手県沿岸北部,39°36.0′N,142°2.0′E,28 km,0.1,---
2024/07/16,00:07:40.3,大分県南部,32°58.0′N,131°55.0′E,13 km,-10.2,---
2024/07/16,00:09:20.3,和歌山県北部,34°5.0′N,135°24.0′E,5 km,-10.2,---
2024/07/16,00:09:26.3,石川県能登地方,37°12.0′N,136°51.0′E,14 km,0,---
2024/07/16,00:10:05.0,釧路地方中南部,43°17.0′N,143°60.0′E,0 km,-10.4,---
2024/07/16,00:11:25.1,石川県能登地方,37°29.0′N,137°17.0′E,11 km,0.6,---
2024/07/16,00:11:27.4,福島県沖,37°8.0′N,142°11.0′E,17 km,1.5,---
2024/07/16,00:11:35.6,十勝沖,42°24.0′N,143°43.0′E,57 km,3.6,---
2024/07/16,00:12:10.3,石川県能登地方,37°28.0′N,137°18.0′E,13 km,0.2,---
2024/07/16,00:12:17.5,奄美大島北東沖,29°6.0′N,130°38.0′E,24 km,1.9,---
2024/07/16,00:13:48.6,宮古島近海,24°56.0′N,125°30.0′E,51 km,1.9,---
2024/07/16,00:14:08.7,石川県能登地方,37°17.0′N,136°52.0′E,10 km,-10.2,---
2024/07/16,00:15:34.2,石川県能登地方,37°13.0′N,136°49.0′E,13 km,0,---
2024/07/16,00:15:50.5,種子島南東沖,29°57.0′N,131°25.0′E,28 km,1.5,---
2024/07/16,00:17:47.3,宮城県中部,38°27.0′N,141°8.0′E,76 km,1.1,---
2024/07/16,00:17:58.1,茨城県沖,36°20.0′N,140°58.0′E,23 km,0.7,---
2024/07/16,00:19:10.1,茨城県南部,36°8.0′N,139°49.0′E,55 km,0.1,---
2024/07/16,00:20:30.4,九州地方南東沖,30°48.0′N,132°1.0′E,50 km,2.4,---
2024/07/16,00:21:24.2,石川県能登地方,37°29.0′N,137°17.0′E,12 km,0.6,---
2024/07/16,00:22:11.3,天草灘,32°4.0′N,129°59.0′E,9 km,0.3,---
2024/07/16,00:29:39.2,福島県沖,37°15.0′N,141°53.0′E,32 km,1.5,---
2024/07/16,00:31:09.1,石川県能登地方,37°29.0′N,137°17.0′E,13 km,-10.1,---
2024/07/16,00:32:18.3,岐阜県飛騨地方,36°3.0′N,137°32.0′E,6 km,1,---
2024/07/16,00:35:22.4,釧路地方中南部,43°4.0′N,144°31.0′E,93 km,1,---
2024/07/16,00:35:22.9,石川県加賀地方,36°45.0′N,136°47.0′E,11 km,0.7,---
2024/07/16,00:40:28.8,茨城県沖,36°16.0′N,141°45.0′E,17 km,3.4,---
2024/07/16,00:41:03.6,播磨灘,34°33.0′N,134°21.0′E,15 km,0.8,---
2024/07/16,00:42:34.0,鹿児島県薩摩地方,32°9.0′N,130°18.0′E,5 km,1.1,---
2024/07/16,00:42:41.7,和歌山県北部,34°8.0′N,135°19.0′E,6 km,-10.3,---
2024/07/16,00:47:38.9,島根県東部,35°5.0′N,132°42.0′E,8 km,-10.1,---
2024/07/16,00:50:19.5,能登半島沖,37°33.0′N,137°15.0′E,5 km,0.5,---
2024/07/16,00:54:19.5,福島県沖,37°52.0′N,141°34.0′E,45 km,0.6,---
2024/07/16,00:55:13.6,種子島南東沖,29°56.0′N,131°24.0′E,26 km,1.4,---
2024/07/16,00:55:58.7,福島県沖,37°42.0′N,142°2.0′E,35 km,1.2,---
2024/07/16,00:57:05.3,択捉島南東沖,44°6.0′N,147°51.0′E,121 km,2.3,---
2024/07/16,00:57:43.7,福島県沖,37°51.0′N,141°37.0′E,47 km,0.8,---
2024/07/16,00:59:07.1,豊後水道,33°12.0′N,132°23.0′E,36 km,1.3,---
2024/07/16,00:59:23.2,岩手県内陸北部,40°7.0′N,141°20.0′E,11 km,-10.4,---
2024/07/16,01:01:11.8,種子島南東沖,29°54.0′N,131°27.0′E,25 km,1.4,---
2024/07/16,01:02:23.6,石川県能登地方,37°21.0′N,136°56.0′E,10 km,2.3,---
2024/07/16,01:04:33.7,石川県西方沖,37°2.0′N,136°25.0′E,11 km,0.6,---
2024/07/16,01:05:23.7,鹿児島県薩摩地方,31°13.0′N,130°39.0′E,11 km,0.8,---
2024/07/16,01:06:48.8,宮城県沖,38°43.0′N,142°20.0′E,38 km,0.9,---
2024/07/16,01:07:05.5,栃木県北部,36°38.0′N,139°31.0′E,4 km,1,---
2024/07/16,01:08:57.1,秋田県内陸南部,39°24.0′N,140°22.0′E,11 km,0.8,---
2024/07/16,01:09:07.6,十勝沖,41°42.0′N,143°39.0′E,42 km,1.7,---
2024/07/16,01:09:16.3,茨城県南部,36°3.0′N,139°55.0′E,43 km,0.6,---
2024/07/16,01:10:54.4,福岡県福岡地方,33°40.0′N,130°25.0′E,12 km,0.1,---
2024/07/16,01:10:59.1,八丈島東方沖,32°53.0′N,140°31.0′E,73 km,2.2,---
