地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/07/08,00:02:16.1,長崎県南西部,32°49.0′N,130°5.0′E,15 km,0.7,---
2024/07/08,00:03:17.6,群馬県南部,36°35.0′N,139°24.0′E,5 km,-10.2,---
2024/07/08,00:07:17.2,福島県会津,37°4.0′N,139°35.0′E,8 km,-10.1,---
2024/07/08,00:08:25.6,福島県沖,37°14.0′N,142°13.0′E,19 km,1.2,---
2024/07/08,00:10:25.9,茨城県北部,36°16.0′N,140°29.0′E,49 km,0.4,---
2024/07/08,00:11:33.7,能登半島沖,37°8.0′N,136°43.0′E,7 km,0.3,---
2024/07/08,00:18:06.2,山形県沖,39°6.0′N,139°27.0′E,188 km,-1,---
2024/07/08,00:21:17.3,栃木県北部,36°39.0′N,139°25.0′E,10 km,0.4,---
2024/07/08,00:24:14.8,福島県沖,37°26.0′N,141°54.0′E,31 km,0.8,---
2024/07/08,00:27:19.3,能登半島沖,37°34.0′N,137°26.0′E,12 km,-1,---
2024/07/08,00:27:26.2,石川県能登地方,37°26.0′N,137°11.0′E,14 km,0.8,---
2024/07/08,00:33:21.7,沖縄本島近海,26°50.0′N,127°14.0′E,9 km,1.5,---
2024/07/08,00:37:17.9,石川県能登地方,37°26.0′N,137°12.0′E,13 km,1.6,---
2024/07/08,00:37:19.4,三陸沖,39°14.0′N,143°35.0′E,50 km,0.7,---
2024/07/08,00:38:52.9,和歌山県北部,34°14.0′N,135°11.0′E,4 km,0.4,---
2024/07/08,00:39:10.6,宮城県北部,38°41.0′N,141°4.0′E,84 km,0.6,---
2024/07/08,00:39:53.2,福島県沖,37°26.0′N,141°44.0′E,46 km,1.2,---
2024/07/08,00:42:34.3,種子島近海,30°29.0′N,130°57.0′E,18 km,1.1,---
2024/07/08,00:44:48.2,茨城県沖,36°28.0′N,141°40.0′E,22 km,0.8,---
2024/07/08,00:48:27.2,岩手県沿岸北部,40°3.0′N,141°46.0′E,55 km,0.3,---
2024/07/08,00:55:37.9,北海道南西沖,42°2.0′N,139°12.0′E,11 km,1.3,---
2024/07/08,00:59:40.4,長崎県南西部,32°38.0′N,129°50.0′E,8 km,-10.5,---
2024/07/08,01:00:15.7,岩手県沿岸北部,40°9.0′N,141°50.0′E,57 km,0.3,---
2024/07/08,01:00:57.2,千葉県東方沖,35°17.0′N,141°9.0′E,10 km,1,---
2024/07/08,01:01:10.1,千葉県東方沖,35°17.0′N,141°8.0′E,8 km,2.2,---
2024/07/08,01:07:08.8,和歌山県北部,34°3.0′N,135°17.0′E,8 km,-10.4,---
2024/07/08,01:09:40.7,釧路沖,42°44.0′N,144°28.0′E,74 km,2.2,---
2024/07/08,01:10:32.3,福島県沖,37°25.0′N,141°54.0′E,37 km,1,---
2024/07/08,01:11:54.2,和歌山県北部,33°53.0′N,135°20.0′E,12 km,0.9,---
2024/07/08,01:14:32.2,沖縄本島近海,26°57.0′N,127°36.0′E,71 km,0.6,---
2024/07/08,01:16:00.4,福島県沖,37°16.0′N,142°13.0′E,17 km,0.8,---
2024/07/08,01:18:41.4,紀伊水道,33°59.0′N,135°6.0′E,10 km,0.2,---
2024/07/08,01:19:11.6,福島県沖,37°0.0′N,141°13.0′E,26 km,1.2,---
2024/07/08,01:20:06.2,台湾付近,24°17.0′N,121°56.0′E,0 km,3,---
2024/07/08,01:24:28.8,福島県沖,37°11.0′N,142°23.0′E,6 km,1.2,---
2024/07/08,01:26:00.0,愛知県西部,35°14.0′N,136°43.0′E,16 km,0.2,---
2024/07/08,01:26:00.8,十勝地方中部,42°48.0′N,142°60.0′E,116 km,2.4,---
2024/07/08,01:27:29.0,徳島県南部,33°56.0′N,134°41.0′E,8 km,0.1,---
2024/07/08,01:29:25.2,福島県沖,37°22.0′N,141°56.0′E,39 km,2.8,---
2024/07/08,01:30:39.9,秋田県内陸北部,40°26.0′N,140°38.0′E,5 km,0.7,---
2024/07/08,01:33:22.3,栃木県北部,36°39.0′N,139°26.0′E,7 km,0.3,---
2024/07/08,01:33:30.8,紀伊水道,33°49.0′N,134°46.0′E,33 km,0.3,---
2024/07/08,01:33:49.6,宮城県沖,38°8.0′N,141°43.0′E,56 km,0.9,---
2024/07/08,01:41:06.3,滋賀県北部,35°23.0′N,136°20.0′E,13 km,1,---
2024/07/08,01:42:25.1,石川県能登地方,37°21.0′N,136°49.0′E,10 km,0.7,---
2024/07/08,01:43:50.6,岐阜県美濃中西部,35°45.0′N,136°53.0′E,6 km,-10.2,---
2024/07/08,01:44:35.9,三陸沖,38°14.0′N,144°24.0′E,25 km,1.3,---
2024/07/08,01:47:45.6,千島列島,46°54.0′N,152°57.0′E,197 km,3.8,---
2024/07/08,01:51:19.4,埼玉県秩父地方,35°53.0′N,139°0.0′E,125 km,0.8,---
2024/07/08,01:51:23.3,岐阜県美濃中西部,35°25.0′N,136°29.0′E,14 km,0.1,---
2024/07/08,01:51:32.9,石川県能登地方,37°22.0′N,136°47.0′E,6 km,0.6,---
2024/07/08,01:53:26.1,福井県嶺南,35°32.0′N,135°58.0′E,13 km,-10.1,---
2024/07/08,01:53:38.8,石川県能登地方,37°17.0′N,136°49.0′E,11 km,0.7,---
2024/07/08,01:57:06.1,福島県沖,37°21.0′N,141°58.0′E,37 km,0.9,---
2024/07/08,02:02:06.5,福島県沖,37°50.0′N,141°36.0′E,49 km,1.5,---
2024/07/08,02:02:45.4,福島県沖,37°50.0′N,141°36.0′E,48 km,1.4,---
2024/07/08,02:02:52.4,宮崎県北部平野部,32°11.0′N,131°19.0′E,59 km,0.2,---
2024/07/08,02:03:34.2,石川県能登地方,37°12.0′N,136°44.0′E,11 km,1.6,---
2024/07/08,02:05:41.2,和歌山県北部,34°13.0′N,135°11.0′E,6 km,-10.1,---
2024/07/08,02:07:35.9,熊本県熊本地方,32°32.0′N,130°34.0′E,11 km,0.3,---
2024/07/08,02:07:56.4,福島県沖,37°24.0′N,141°52.0′E,11 km,1.1,---
2024/07/08,02:10:11.5,福島県沖,37°51.0′N,141°36.0′E,45 km,0.5,---
2024/07/08,02:10:11.8,千葉県北東部,35°53.0′N,140°34.0′E,45 km,0.4,---
2024/07/08,02:13:12.1,栃木県南部,36°36.0′N,139°33.0′E,8 km,0.8,---
2024/07/08,02:13:51.6,千葉県東方沖,35°31.0′N,140°56.0′E,26 km,0.9,---
2024/07/08,02:18:58.8,福島県沖,36°40.0′N,142°2.0′E,16 km,0.8,---
2024/07/08,02:19:02.8,沖縄本島近海,26°49.0′N,127°15.0′E,12 km,1.6,---
2024/07/08,02:20:28.9,和歌山県北部,34°5.0′N,135°9.0′E,7 km,1.3,---
2024/07/08,02:30:26.2,熊本県天草・芦北地方,32°20.0′N,130°30.0′E,10 km,-10.3,---
