地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/08/02 00:00:18.7,滋賀県北部,35.461666666666666,136.26833333333335,13,0.1,-
2023/08/02 00:02:02.6,岩手県沖,39.778333333333336,142.40666666666667,22,0.9,-
2023/08/02 00:02:09.9,紀伊水道,34.155,135.10833333333332,7,0,-
2023/08/02 00:02:35.5,福島県沖,37.858333333333334,141.565,47,0.9,-
2023/08/02 00:04:45.7,能登半島沖,37.565,137.3,9,0,-
2023/08/02 00:07:27.1,能登半島沖,37.52166666666667,137.24833333333333,12,-10.1,-
2023/08/02 00:08:02.5,栃木県北部,36.901666666666664,139.76666666666668,7,0.2,-
2023/08/02 00:08:37.0,福島県沖,37.82333333333333,141.595,49,1,-
2023/08/02 00:13:20.1,石川県能登地方,37.52,137.325,14,0.6,-
2023/08/02 00:17:42.7,石川県西方沖,36.79333333333334,135.41166666666666,363,2.7,-
2023/08/02 00:19:37.1,栃木県南部,36.593333333333334,139.48833333333334,8,0.1,-
2023/08/02 00:23:16.7,福島県沖,37.29833333333333,141.92166666666665,32,1,-
2023/08/02 00:26:15.0,宮城県沖,38.79333333333334,141.62833333333333,70,3.7,-
2023/08/02 00:29:52.8,栃木県北部,36.72833333333333,139.485,4,0.9,-
2023/08/02 00:30:08.5,石川県能登地方,37.455,137.12666666666667,10,0.2,-
2023/08/02 00:36:04.8,新潟県上越地方,37.028333333333336,138.38833333333332,14,2.7,-
2023/08/02 00:37:16.8,和歌山県南部,33.835,135.63166666666666,43,0.2,-
2023/08/02 00:38:55.8,福島県沖,37.23166666666667,142.225,19,0.9,-
2023/08/02 00:39:53.9,福島県中通り,36.84166666666667,140.53166666666667,9,0.3,-
2023/08/02 00:40:22.3,広島県南西部,34.45333333333333,132.67833333333334,34,0.3,-
2023/08/02 00:42:03.4,新潟県上越地方,37.055,138.42166666666665,14,0,-
2023/08/02 00:43:13.1,三宅島近海,34.06166666666667,139.47833333333332,4,1.2,-
2023/08/02 00:47:20.3,石川県能登地方,37.516666666666666,137.31,11,-10.2,-
2023/08/02 00:47:58.4,三陸沖,39.51,144.73833333333334,13,1.5,-
2023/08/02 00:48:13.6,岩手県内陸南部,39.06166666666667,140.88,7,0.3,-
2023/08/02 00:48:23.9,富山県東部,36.638333333333335,137.53333333333333,28,0.5,-
2023/08/02 00:48:54.8,宮城県沖,37.91833333333334,141.82833333333335,30,0.9,-
2023/08/02 00:49:28.9,富山湾,37.416666666666664,137.325,5,0.8,-
2023/08/02 00:52:06.1,能登半島沖,37.54,137.245,11,-10.2,-
2023/08/02 00:52:29.1,能登半島沖,37.53333333333333,137.42,0,0.2,-
2023/08/02 00:53:42.0,長野県南部,35.931666666666665,137.78166666666667,10,-10.3,-
2023/08/02 01:00:42.6,石川県能登地方,37.501666666666665,137.24666666666667,12,0.8,-
2023/08/02 01:01:39.9,紀伊水道,33.836666666666666,134.98166666666665,10,0.9,-
2023/08/02 01:02:02.8,福島県中通り,37.276666666666664,140.54833333333335,76,1,-
2023/08/02 01:04:53.3,石川県能登地方,37.52166666666667,137.3,14,0,-
2023/08/02 01:04:59.4,石川県能登地方,37.51166666666666,137.28666666666666,13,1,-
2023/08/02 01:07:54.5,茨城県北部,36.81666666666667,140.58833333333334,8,-10.1,-
2023/08/02 01:07:59.8,高知県中部,33.65,133.37833333333333,14,0.1,-
2023/08/02 01:08:00.7,愛知県西部,34.846666666666664,137.055,8,-10.3,-
2023/08/02 01:08:32.2,福島県中通り,37.035,140.57333333333332,7,1.6,-
2023/08/02 01:09:47.9,島根県西部,34.998333333333335,132.37166666666667,10,0.5,-
2023/08/02 01:10:14.4,八丈島東方沖,32.44833333333333,141.84,46,3.2,-
2023/08/02 01:10:53.6,宮崎県南部山沿い,31.961666666666666,130.885,3,0.7,-
2023/08/02 01:10:56.2,岩手県内陸南部,39.068333333333335,140.88166666666666,6,0.1,-
2023/08/02 01:11:18.3,和歌山県南部,33.89,135.85166666666666,16,0.2,-
2023/08/02 01:11:54.0,福島県沖,37.78666666666667,141.56,51,0.6,-
2023/08/02 01:12:07.0,能登半島沖,37.526666666666664,137.23333333333332,13,-10.1,-
2023/08/02 01:12:07.5,北海道南西沖,41.39833333333333,140.03333333333333,33,0.9,-
2023/08/02 01:14:14.7,福島県沖,37.596666666666664,142.07666666666665,10,1.8,-
2023/08/02 01:15:46.6,茨城県北部,36.775,140.57833333333335,8,0.8,-
2023/08/02 01:16:46.0,関東東方沖,34.14833333333333,141.34666666666666,19,2.1,-
2023/08/02 01:17:24.9,石川県能登地方,37.505,137.235,12,0.3,-
2023/08/02 01:19:15.2,十勝地方中部,43.123333333333335,143.235,121,1,-
2023/08/02 01:19:36.5,和歌山県南部,33.88666666666667,135.85166666666666,16,0.6,-
2023/08/02 01:19:56.8,石垣島近海,24.928333333333335,123.99833333333333,8,2.4,-
2023/08/02 01:22:51.9,新島・神津島近海,34.27166666666667,139.25666666666666,8,1.5,-
2023/08/02 01:26:16.5,新島・神津島近海,34.27166666666667,139.26833333333335,6,1.2,-
2023/08/02 01:29:40.6,福島県沖,37.51,143.99333333333334,26,0.9,-
2023/08/02 01:32:18.8,天草灘,32.49166666666667,129.79333333333332,10,1.3,-
2023/08/02 01:33:09.4,能登半島沖,37.541666666666664,137.22166666666666,14,0.1,-
2023/08/02 01:33:16.9,能登半島沖,37.51833333333333,137.21666666666667,12,1,-
2023/08/02 01:33:47.6,岐阜県飛騨地方,35.99,137.51833333333335,8,-10.1,-
2023/08/02 01:38:46.9,福島県沖,37.38166666666667,141.95,34,0.8,-
2023/08/02 01:40:41.7,青森県西方沖,40.79333333333334,140.09833333333333,165,1.4,-
2023/08/02 01:40:50.8,福島県沖,37.151666666666664,142.15833333333333,18,0.9,-
2023/08/02 01:46:34.8,三陸沖,39.401666666666664,143.11,10,1.6,-
2023/08/02 01:51:53.0,新島・神津島近海,34.266666666666666,139.14333333333335,5,1.1,-
2023/08/02 01:52:21.7,十勝沖,41.403333333333336,144.37333333333333,37,1,-
2023/08/02 02:03:31.6,熊本県熊本地方,32.63666666666667,130.67,8,-10.3,-
2023/08/02 02:05:52.8,福島県沖,37.83,141.59666666666666,50,0.7,-
2023/08/02 02:08:48.4,山梨県中・西部,35.873333333333335,138.75333333333333,12,0.3,-
2023/08/02 02:10:04.1,和歌山県北部,34.08833333333333,135.34666666666666,5,-10.1,-
2023/08/02 02:10:32.9,高知県中部,33.64833333333333,133.37333333333333,14,0.7,-
2023/08/02 02:10:47.4,岐阜県美濃中西部,35.56666666666667,136.705,8,0.3,-
2023/08/02 02:16:19.6,釧路沖,42.47833333333333,145.04833333333335,21,1.4,-
2023/08/02 02:23:27.3,秋田県内陸北部,40.335,140.68833333333333,8,0.6,-
2023/08/02 02:24:01.7,島根県西部,35.093333333333334,132.52166666666668,14,0.2,-
2023/08/02 02:24:23.5,能登半島沖,37.54,137.32833333333335,13,0.1,-
2023/08/02 02:25:25.5,福島県沖,37.37833333333333,141.79666666666665,41,1,-
2023/08/02 02:29:09.7,茨城県沖,36.47833333333333,141.2,37,1,-
2023/08/02 02:33:01.8,岐阜県飛騨地方,36.04333333333334,137.595,2,-10.3,-
2023/08/02 02:33:35.1,伊勢湾,34.67,136.57333333333332,15,0.3,-
