地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/08/21 00:01:31.2,能登半島沖,37.565,137.23166666666665,12,-10.1,-
2023/08/21 00:09:05.3,三陸沖,40.215,143.435,8,1.8,-
2023/08/21 00:11:12.8,福島県沖,37.79666666666667,141.56833333333333,49,0.9,-
2023/08/21 00:11:49.0,秋田県内陸南部,38.96333333333333,140.56166666666667,5,0.1,-
2023/08/21 00:12:17.4,石川県能登地方,37.52,137.30166666666668,8,0.6,-
2023/08/21 00:12:39.1,秋田県内陸北部,39.94833333333333,140.34833333333333,34,0.6,-
2023/08/21 00:13:06.3,和歌山県北部,34.035,135.19833333333332,5,0.6,-
2023/08/21 00:13:30.6,石垣島近海,24.575,124.345,17,0.6,-
2023/08/21 00:15:09.8,三重県南東沖,33.17666666666667,138.04333333333332,335,2.7,-
2023/08/21 00:17:13.0,伊予灘,33.705,131.94,63,0.5,-
2023/08/21 00:17:38.6,福島県沖,37.538333333333334,141.47333333333333,51,0.7,-
2023/08/21 00:18:45.6,石垣島近海,24.565,124.35166666666667,16,0,-
2023/08/21 00:20:23.6,北海道南西沖,42.848333333333336,139.3,23,1.1,-
2023/08/21 00:20:51.1,長野県北部,36.51833333333333,138.075,2,0.5,-
2023/08/21 00:21:46.3,長野県北部,36.516666666666666,138.06666666666666,3,0.5,-
2023/08/21 00:21:50.7,宮古島近海,24.903333333333332,125.445,53,0.9,-
2023/08/21 00:25:59.6,岐阜県美濃中西部,35.54666666666667,136.75833333333333,16,2.8,-
2023/08/21 00:26:47.6,五島列島近海,33.105,129.60833333333332,6,-10.3,-
2023/08/21 00:28:31.4,有明海,32.81333333333333,130.59166666666667,12,0.1,-
2023/08/21 00:31:04.5,長野県北部,36.51166666666666,138.06333333333333,9,-10.4,-
2023/08/21 00:33:14.4,秋田県内陸北部,40.038333333333334,140.54333333333332,8,0.4,-
2023/08/21 00:33:24.8,福岡県筑後地方,33.115,130.45666666666668,11,0,-
2023/08/21 00:36:30.4,トカラ列島近海,28.326666666666668,128.72833333333332,87,1.2,-
2023/08/21 00:38:21.0,広島県北部,35.013333333333335,132.93166666666667,8,0,-
2023/08/21 00:39:43.3,八丈島東方沖,33.443333333333335,140.04666666666665,91,2.9,-
2023/08/21 00:40:22.6,岐阜県飛騨地方,36.005,137.52,9,0.1,-
2023/08/21 00:43:00.6,石川県能登地方,37.46,137.335,14,0.4,-
2023/08/21 00:43:10.1,能登半島沖,37.53666666666667,137.245,13,0.5,-
2023/08/21 00:43:48.8,茨城県南部,36.22666666666667,139.80833333333334,110,0.7,-
2023/08/21 00:45:17.9,能登半島沖,37.516666666666666,137.225,13,0.5,-
2023/08/21 00:46:23.8,茨城県北部,36.53,140.56666666666666,57,1.4,-
2023/08/21 00:48:50.4,能登半島沖,37.538333333333334,137.23833333333334,13,0.5,-
2023/08/21 00:49:01.0,京都府南部,35.24666666666667,135.31833333333333,12,1,-
2023/08/21 00:49:18.2,長野県南部,35.705,138.11333333333334,21,0.9,-
2023/08/21 00:50:01.3,石川県能登地方,37.461666666666666,137.18166666666667,13,0.4,-
2023/08/21 00:51:06.0,秋田県内陸南部,38.97,140.57,3,0,-
2023/08/21 00:51:10.5,石川県能登地方,37.49333333333333,137.29833333333335,6,0.9,-
2023/08/21 00:57:06.9,栃木県北部,36.61333333333333,139.41333333333333,7,-10.2,-
2023/08/21 00:57:07.6,石川県能登地方,37.49333333333333,137.30166666666668,5,0.8,-
2023/08/21 00:57:33.7,石垣島近海,24.513333333333332,124.425,9,-10.1,-
2023/08/21 01:00:22.5,石川県西方沖,37.09,135.48,367,2.5,-
2023/08/21 01:01:17.4,茨城県沖,36.026666666666664,141.265,22,1.3,-
2023/08/21 01:02:18.4,石川県能登地方,37.52,137.25333333333333,13,0.3,-
2023/08/21 01:05:34.6,福島県会津,37.07,139.35666666666665,7,0.5,-
2023/08/21 01:05:40.2,奄美大島近海,28.871666666666666,129.77,26,0.7,-
2023/08/21 01:07:31.4,三重県南東沖,33.02333333333333,137.12333333333333,41,1.3,-
2023/08/21 01:07:39.5,能登半島沖,37.535,137.20666666666668,7,0,-
2023/08/21 01:09:58.3,岩手県内陸南部,39.083333333333336,140.84666666666666,8,0.2,-
2023/08/21 01:10:49.7,紀伊水道,33.64333333333333,134.43333333333334,32,-10.2,-
2023/08/21 01:12:38.7,能登半島沖,37.625,137.32166666666666,7,0.3,-
2023/08/21 01:14:22.2,福島県沖,36.95333333333333,141.15,29,2,-
2023/08/21 01:14:50.4,石川県能登地方,37.51833333333333,137.32,14,0.2,-
2023/08/21 01:18:17.0,奄美大島近海,27.878333333333334,129.80666666666667,47,0.8,-
2023/08/21 01:18:25.1,宮城県沖,37.86333333333333,141.79833333333335,52,1.5,-
2023/08/21 01:18:26.2,茨城県北部,36.26,140.47166666666666,50,0.7,-
2023/08/21 01:20:11.4,三陸沖,40.94833333333333,145.84666666666666,23,2.4,-
2023/08/21 01:22:21.8,三陸沖,40.97666666666667,145.82666666666665,18,2,-
2023/08/21 01:24:17.9,宮城県沖,37.925,141.655,49,1.1,-
2023/08/21 01:31:43.8,三陸沖,40.95666666666666,145.83833333333334,20,2,-
2023/08/21 01:33:07.1,青森県津軽南部,40.64833333333333,140.475,12,0.4,-
2023/08/21 01:34:20.5,千葉県北東部,35.72833333333333,140.655,47,0.6,-
2023/08/21 01:38:19.6,石垣島南方沖,22.851666666666667,123.31833333333333,70,2.2,-
2023/08/21 01:42:53.4,能登半島沖,37.565,137.22333333333333,4,0.7,-
2023/08/21 01:43:10.2,薩摩半島西方沖,31.933333333333334,130.18833333333333,1,-10.3,-
2023/08/21 01:43:45.3,熊本県熊本地方,32.501666666666665,130.615,14,-10.3,-
2023/08/21 01:46:33.0,八丈島近海,33.446666666666665,139.26,10,1.9,-
