地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/08/14 00:05:58.9,茨城県北部,36.81166666666667,140.59,7,0.3,-
2023/08/14 00:06:32.2,宮城県沖,38.355,142.13,36,1.6,-
2023/08/14 00:06:42.8,和歌山県北部,33.985,135.305,6,-10.2,-
2023/08/14 00:11:26.4,香川県西部,34.22,133.87333333333333,13,0.4,-
2023/08/14 00:12:03.1,福島県沖,37.626666666666665,143.64666666666668,25,1.2,-
2023/08/14 00:12:48.7,三陸沖,39.195,144.45166666666665,33,2,-
2023/08/14 00:16:29.5,静岡県西部,34.781666666666666,137.87,26,0.5,-
2023/08/14 00:16:41.1,福島県沖,37.85333333333333,141.58166666666668,48,1.6,-
2023/08/14 00:21:09.8,岐阜県飛騨地方,35.995,137.52,9,-10.1,-
2023/08/14 00:24:00.3,熊本県熊本地方,32.385,130.695,9,0,-
2023/08/14 00:27:37.3,有明海,32.925,130.415,14,0,-
2023/08/14 00:29:20.4,十勝沖,41.083333333333336,145.22166666666666,25,1.1,-
2023/08/14 00:29:27.5,新潟県上中越沖,37.76833333333333,138.70166666666665,14,0.9,-
2023/08/14 00:30:22.9,岡山県南部,34.665,133.72666666666666,21,0.1,-
2023/08/14 00:33:31.9,トカラ列島近海,30.041666666666668,130.13666666666666,10,1.1,-
2023/08/14 00:34:06.5,愛知県西部,34.916666666666664,137.295,38,1.6,-
2023/08/14 00:35:49.3,岩手県沖,39.235,142.40166666666667,32,-1,-
2023/08/14 00:36:08.7,石川県加賀地方,36.30166666666667,136.69,5,0.5,-
2023/08/14 00:39:22.6,秋田県内陸北部,40.175,140.29166666666666,13,0.4,-
2023/08/14 00:41:53.9,宮城県沖,38.565,142.34666666666666,35,0.8,-
2023/08/14 00:45:27.7,日向灘,31.713333333333335,131.86666666666667,17,0.8,-
2023/08/14 00:50:53.0,茨城県沖,36.13,141.92166666666665,11,2.1,-
2023/08/14 00:51:52.5,福島県沖,37.22833333333333,142.24666666666667,19,1.6,-
2023/08/14 01:00:45.4,福島県沖,37.83166666666666,141.615,49,0.8,-
2023/08/14 01:05:51.7,千葉県北東部,35.73,140.88,10,0.9,-
2023/08/14 01:06:40.0,高知県中部,33.64833333333333,133.375,13,0.3,-
2023/08/14 01:11:05.3,宮古島北西沖,25.711666666666666,124.24,181,2,-
2023/08/14 01:11:43.1,青森県東方沖,41.098333333333336,143,22,1.3,-
2023/08/14 01:12:01.2,愛知県東部,34.89833333333333,137.42166666666665,32,0.5,-
2023/08/14 01:13:10.6,石垣島近海,23.241666666666667,124.93666666666667,39,-1,-
2023/08/14 01:14:20.7,能登半島沖,37.553333333333335,137.21833333333333,10,0.8,-
2023/08/14 01:14:46.4,茨城県北部,36.806666666666665,140.58166666666668,6,0,-
2023/08/14 01:15:59.4,秋田県内陸北部,39.968333333333334,140.405,7,0.7,-
2023/08/14 01:17:06.2,岩手県沖,39.233333333333334,142.61666666666667,20,1.7,-
2023/08/14 01:17:19.9,岩手県沖,39.22833333333333,142.63166666666666,18,1.5,-
2023/08/14 01:20:24.9,種子島近海,30.961666666666666,130.49666666666667,116,1.6,-
2023/08/14 01:23:20.6,愛知県西部,35.01166666666666,137.25833333333333,39,0.5,-
2023/08/14 01:24:20.5,種子島近海,30.565,131.13,27,1.6,-
2023/08/14 01:29:50.4,伊勢湾,34.70166666666667,136.87333333333333,13,0.6,-
2023/08/14 01:30:59.9,能登半島沖,37.495,137.365,2,1.5,-
2023/08/14 01:32:32.1,青森県東方沖,41.115,142.94,23,0.8,-
2023/08/14 01:34:11.0,長崎県南西部,32.946666666666665,129.89833333333334,11,1,-
2023/08/14 01:36:36.5,福島県沖,37.815,141.65833333333333,53,1.1,-
2023/08/14 01:37:38.6,福島県沖,37.835,141.6,48,0.9,-
2023/08/14 01:38:50.4,高知県中部,33.651666666666664,133.37833333333333,14,0.1,-
2023/08/14 01:45:15.8,茨城県北部,36.751666666666665,140.56666666666666,10,0.8,-
2023/08/14 01:45:40.6,北海道北西沖,44.53666666666667,141.59166666666667,12,0.8,-
2023/08/14 01:46:26.2,神奈川県西部,35.401666666666664,138.96333333333334,23,0.5,-
2023/08/14 01:49:04.8,石川県能登地方,37.516666666666666,137.265,13,0.9,-
2023/08/14 01:49:10.5,兵庫県北部,35.483333333333334,134.95833333333334,7,-10.4,-
2023/08/14 01:49:41.9,日向灘,32.48166666666667,131.865,40,0.3,-
2023/08/14 01:52:48.8,福島県沖,37.236666666666665,142.15666666666667,17,1.5,-
2023/08/14 01:53:39.7,宮城県沖,38.788333333333334,141.62,66,0.3,-
2023/08/14 01:55:16.5,青森県東方沖,41.17666666666667,142.96333333333334,22,1.4,-
2023/08/14 01:56:22.7,能登半島沖,37.54833333333333,137.28,9,0.9,-
2023/08/14 01:56:56.4,福島県沖,37.47833333333333,142.63166666666666,26,1.1,-
2023/08/14 01:57:11.8,十勝地方中部,42.99,143.405,92,1.3,-
2023/08/14 02:03:44.3,新潟県上中越沖,37.72833333333333,138.675,19,0.9,-
2023/08/14 02:04:59.2,宮城県沖,37.931666666666665,141.70333333333335,56,1,-
2023/08/14 02:05:22.4,岩手県沖,39.44,142.67333333333335,29,1.5,-
2023/08/14 02:05:53.2,大分県西部,33.38,130.92333333333335,12,0.2,-
2023/08/14 02:06:28.3,福島県沖,37.30166666666667,142.01833333333335,28,1,-
2023/08/14 02:08:43.7,福島県沖,37.815,141.61166666666668,49,1.7,-
2023/08/14 02:09:20.1,秋田県内陸北部,40.17666666666667,140.27666666666667,17,0.3,-
2023/08/14 02:12:50.7,福岡県筑後地方,33.11666666666667,130.46,11,0.2,-
2023/08/14 02:17:14.0,茨城県沖,36.788333333333334,141.38166666666666,7,2.2,-
2023/08/14 02:21:36.0,三陸沖,37.98166666666667,144.42333333333335,15,1.2,-
2023/08/14 02:21:55.5,石川県能登地方,37.50666666666667,137.21333333333334,12,1.2,-
2023/08/14 02:22:45.8,長野県南部,35.825,137.64,7,1.3,-
2023/08/14 02:24:27.0,北海道南西沖,41.94833333333333,139.20333333333335,12,2.3,-
2023/08/14 02:25:16.5,大阪府北部,34.913333333333334,135.57333333333332,11,0.2,-
2023/08/14 02:32:48.4,根室地方北部,43.91833333333334,144.99333333333334,7,0.9,-
2023/08/14 02:34:01.4,三宅島近海,34.361666666666665,139.58833333333334,124,-1,-
