地震の発生日時,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/04/10 00:02:19.2,薩摩半島西方沖,31.778333333333332,129.36333333333334,4,0.9,-
2023/04/10 00:03:15.6,薩摩半島西方沖,31.79,129.38666666666666,0,0.3,-
2023/04/10 00:04:28.2,根室地方中部,43.42333333333333,145.02833333333334,95,2.2,-
2023/04/10 00:04:45.4,薩摩半島西方沖,31.781666666666666,129.35833333333332,4,0.7,-
2023/04/10 00:05:30.5,薩摩半島西方沖,31.516666666666666,129.835,16,-10.1,-
2023/04/10 00:08:12.7,薩摩半島西方沖,31.77,129.36833333333334,12,0.5,-
2023/04/10 00:08:12.9,福島県沖,37.57333333333333,142.11166666666668,10,1.7,-
2023/04/10 00:09:47.8,薩摩半島西方沖,31.773333333333333,129.355,6,1.3,-
2023/04/10 00:09:58.0,宮城県北部,38.86833333333333,140.835,5,1,-
2023/04/10 00:11:26.0,青森県西方沖,40.468333333333334,139.22833333333332,12,1.3,-
2023/04/10 00:11:56.1,四国沖,33.29,134.97833333333332,22,0.8,-
2023/04/10 00:13:22.7,静岡県中部,35.25833333333333,138.30666666666667,27,0.2,-
2023/04/10 00:25:24.2,薩摩半島西方沖,31.77166666666667,129.35,4,1.4,-
2023/04/10 00:26:21.6,山梨県東部・富士五湖,35.47666666666667,138.98,22,0.7,-
2023/04/10 00:28:26.1,薩摩半島西方沖,31.77,129.35,4,1.7,-
2023/04/10 00:33:02.8,能登半島沖,37.528333333333336,137.20666666666668,12,0.7,-
2023/04/10 00:33:07.3,日高地方東部,42.195,142.80333333333334,46,0.8,-
2023/04/10 00:34:04.7,三重県中部,34.4,136.18333333333334,40,0.4,-
2023/04/10 00:35:23.0,熊本県熊本地方,32.60333333333333,131.02833333333334,4,-10.1,-
2023/04/10 00:36:11.5,福島県沖,37.196666666666665,142.26166666666666,14,0.9,-
2023/04/10 00:37:26.6,福島県沖,37.248333333333335,142.145,25,-1,-
2023/04/10 00:38:15.6,福島県沖,37.24333333333333,142.17833333333334,28,0.6,-
2023/04/10 00:39:15.1,能登半島沖,37.53,137.23833333333334,13,0.8,-
2023/04/10 00:41:15.1,大隅半島東方沖,30.741666666666667,131.505,19,1,-
2023/04/10 00:43:23.0,宮城県沖,37.983333333333334,141.72666666666666,48,0.9,-
2023/04/10 00:44:25.7,石川県能登地方,37.525,137.28166666666667,10,1.4,-
2023/04/10 00:44:43.1,宮城県沖,38.3,142.19666666666666,38,1.6,-
2023/04/10 00:47:50.0,石川県能登地方,37.49166666666667,137.28166666666667,5,1.2,-
2023/04/10 00:48:06.2,鹿児島県薩摩地方,32.13166666666667,130.23166666666665,14,-10.4,-
2023/04/10 00:49:12.6,四国沖,33.38,134.48333333333332,29,1,-
2023/04/10 00:49:52.5,長野県南部,35.89333333333333,138.025,9,-10.6,-
2023/04/10 00:50:05.9,福島県沖,37.79833333333333,142.02666666666667,36,0.6,-
2023/04/10 00:51:21.8,新島・神津島近海,34.395,139.21,2,0.9,-
2023/04/10 00:52:35.4,福島県沖,37.81,141.86833333333334,13,-1,-
2023/04/10 00:55:15.9,秋田県内陸北部,39.971666666666664,140.40833333333333,6,0.6,-
2023/04/10 00:56:13.5,秋田県内陸北部,39.97,140.41,6,0.6,-
2023/04/10 00:57:25.4,和歌山県北部,33.96666666666667,135.165,7,-10.1,-
2023/04/10 00:59:58.5,宗谷東方沖,45.56166666666667,142.07666666666665,313,2.6,-
2023/04/10 01:02:06.0,福島県沖,37.775,141.61166666666668,53,2.9,-
2023/04/10 01:02:53.9,愛知県西部,35.31333333333333,136.875,11,1,-
2023/04/10 01:03:24.5,石川県能登地方,37.50666666666667,137.28166666666667,5,0.1,-
2023/04/10 01:04:22.7,種子島近海,30.295,131.155,36,0.4,-
2023/04/10 01:07:08.0,奄美大島近海,27.56,129.48833333333334,22,0.6,-
2023/04/10 01:10:24.8,石川県能登地方,37.50833333333333,137.28833333333333,7,1.1,-
2023/04/10 01:10:56.0,紀伊水道,33.861666666666665,135.03166666666667,10,0.6,-
