地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2023/06/28,00:00:46.8,福島県沖,37°35.0′N,144°9.0′E,21 km,1.7,---
2023/06/28,00:02:46.8,能登半島沖,37°31.0′N,137°14.0′E,15 km,0.8,---
2023/06/28,00:14:56.6,根室地方北部,43°40.0′N,144°48.0′E,0 km,0.4,---
2023/06/28,00:15:07.0,宮古島近海,24°51.0′N,125°0.0′E,15 km,1.6,---
2023/06/28,00:16:14.6,愛知県西部,34°56.0′N,137°24.0′E,35 km,0.1,---
2023/06/28,00:16:31.0,岐阜県美濃中西部,35°34.0′N,136°58.0′E,9 km,0.7,---
2023/06/28,00:18:47.3,福島県中通り,37°15.0′N,139°59.0′E,7 km,0.4,---
2023/06/28,00:19:01.0,島根県西部,34°56.0′N,132°23.0′E,16 km,0.3,---
2023/06/28,00:19:42.0,茨城県北部,36°50.0′N,140°35.0′E,8 km,1.6,---
2023/06/28,00:21:29.1,和歌山県北部,34°15.0′N,135°25.0′E,8 km,0.2,---
2023/06/28,00:21:48.3,能登半島沖,37°31.0′N,137°12.0′E,13 km,0.5,---
2023/06/28,00:24:19.0,能登半島沖,37°30.0′N,137°9.0′E,11 km,1.2,---
2023/06/28,00:25:09.0,宮崎県北部平野部,32°31.0′N,131°41.0′E,19 km,0.9,---
2023/06/28,00:28:57.3,福島県沖,37°28.0′N,141°59.0′E,37 km,0.7,---
2023/06/28,00:34:17.4,宮城県沖,38°34.0′N,142°7.0′E,36 km,1,---
2023/06/28,00:37:58.6,岐阜県飛騨地方,36°3.0′N,137°26.0′E,4 km,0.7,---
2023/06/28,00:52:07.6,宮城県沖,37°57.0′N,141°49.0′E,53 km,1.3,---
2023/06/28,00:53:49.5,福島県沖,37°41.0′N,141°36.0′E,52 km,0.9,---
2023/06/28,00:55:21.3,能登半島沖,37°29.0′N,137°23.0′E,4 km,3.3,---
2023/06/28,00:57:58.2,能登半島沖,37°29.0′N,137°24.0′E,3 km,1.4,---
2023/06/28,00:58:59.1,紋別地方,43°51.0′N,143°12.0′E,174 km,1.8,---
2023/06/28,00:59:31.3,能登半島沖,37°29.0′N,137°25.0′E,0 km,1,---
2023/06/28,00:59:44.6,能登半島沖,37°29.0′N,137°24.0′E,0 km,1.2,---
2023/06/28,01:00:46.4,択捉島南東沖,44°13.0′N,148°58.0′E,30 km,-1,---
2023/06/28,01:01:44.4,福島県沖,37°5.0′N,141°8.0′E,48 km,0.6,---
2023/06/28,01:08:51.3,青森県西方沖,41°7.0′N,139°15.0′E,17 km,1.5,---
2023/06/28,01:09:16.7,島根県西部,34°29.0′N,131°49.0′E,15 km,0.2,---
2023/06/28,01:09:32.0,神奈川県西部,35°16.0′N,139°0.0′E,3 km,-10.7,---
2023/06/28,01:10:20.4,福岡県北西沖,34°3.0′N,130°2.0′E,12 km,3.6,---
2023/06/28,01:10:25.2,石川県能登地方,37°31.0′N,137°19.0′E,14 km,0.8,---
2023/06/28,01:11:45.7,長野県北部,36°35.0′N,138°13.0′E,6 km,-10.2,---
2023/06/28,01:12:26.0,茨城県南部,35°59.0′N,139°56.0′E,53 km,0.5,---
2023/06/28,01:13:57.8,長野県中部,36°29.0′N,138°4.0′E,12 km,0.3,---
2023/06/28,01:14:53.0,山梨県東部・富士五湖,35°30.0′N,139°0.0′E,16 km,0.2,---
2023/06/28,01:19:31.5,根室地方南部,43°15.0′N,145°31.0′E,76 km,1.3,---
2023/06/28,01:23:21.5,千葉県南東沖,34°37.0′N,140°38.0′E,46 km,1.3,---
2023/06/28,01:25:47.0,秋田県内陸北部,39°60.0′N,140°33.0′E,6 km,0.5,---
2023/06/28,01:34:49.2,石川県能登地方,37°31.0′N,137°18.0′E,14 km,0.5,---
2023/06/28,01:36:31.0,静岡県西部,35°4.0′N,137°58.0′E,14 km,0,---
2023/06/28,01:38:12.8,日向灘,32°40.0′N,132°28.0′E,14 km,1.1,---
2023/06/28,01:38:58.3,愛知県西部,35°8.0′N,136°43.0′E,16 km,0.8,---
2023/06/28,01:40:51.9,神奈川県西部,35°16.0′N,139°0.0′E,2 km,-10.5,---
2023/06/28,01:41:35.3,山梨県東部・富士五湖,35°25.0′N,138°55.0′E,23 km,0,---
2023/06/28,01:50:41.1,北海道南西沖,43°10.0′N,139°8.0′E,34 km,1.4,---
2023/06/28,01:56:24.7,神奈川県西部,35°16.0′N,138°60.0′E,3 km,0.2,---
2023/06/28,01:58:51.0,愛媛県南予,33°30.0′N,132°43.0′E,40 km,1.2,---
2023/06/28,02:00:11.4,沖縄本島北西沖,27°6.0′N,126°23.0′E,140 km,2.2,---
2023/06/28,02:00:38.2,長野県南部,35°18.0′N,137°44.0′E,12 km,0,---
2023/06/28,02:07:22.9,兵庫県南東部,34°44.0′N,135°16.0′E,8 km,1.1,---
2023/06/28,02:10:07.5,岩手県内陸南部,39°12.0′N,141°0.0′E,129 km,0.8,---
2023/06/28,02:20:11.1,沖縄本島近海,25°54.0′N,127°59.0′E,32 km,1.8,---
2023/06/28,02:21:08.1,宮城県沖,37°52.0′N,141°41.0′E,54 km,1.2,---
2023/06/28,02:24:06.5,愛知県東部,34°55.0′N,137°30.0′E,38 km,0.7,---
2023/06/28,02:26:04.5,石垣島近海,24°13.0′N,124°0.0′E,18 km,1.2,---
