地震の発生日,地震の発生時刻,震央地名,緯度,経度,深さ,Ｍ,最大震度
2024/05/28,00:02:39.0,十勝沖,41°23.0′N,144°24.0′E,29 km,1.7,---
2024/05/28,00:03:12.2,福島県会津,37°3.0′N,139°21.0′E,7 km,1.7,---
2024/05/28,00:04:51.4,和歌山県北部,34°5.0′N,135°15.0′E,6 km,0,---
2024/05/28,00:08:22.8,能登半島沖,37°32.0′N,137°14.0′E,10 km,0.3,---
2024/05/28,00:09:20.5,青森県東方沖,41°30.0′N,142°57.0′E,17 km,1.3,---
2024/05/28,00:12:35.2,京都府南部,34°60.0′N,135°38.0′E,11 km,0.2,---
2024/05/28,00:15:35.0,石川県能登地方,37°14.0′N,136°46.0′E,9 km,1.4,---
2024/05/28,00:17:12.7,能登半島沖,37°8.0′N,136°40.0′E,9 km,0.4,---
2024/05/28,00:17:14.6,岩手県沖,39°49.0′N,142°21.0′E,10 km,0.9,---
2024/05/28,00:19:33.3,石川県能登地方,37°12.0′N,136°46.0′E,5 km,0.8,---
2024/05/28,00:21:00.7,福井県嶺南,35°32.0′N,135°58.0′E,13 km,-10.2,---
2024/05/28,00:22:23.7,福島県会津,37°3.0′N,139°21.0′E,7 km,0.6,---
2024/05/28,00:24:42.2,石川県能登地方,37°11.0′N,136°45.0′E,8 km,0.4,---
2024/05/28,00:25:36.5,栃木県北部,36°39.0′N,139°21.0′E,6 km,0.5,---
2024/05/28,00:25:54.1,栃木県北部,36°39.0′N,139°21.0′E,6 km,0.4,---
2024/05/28,00:27:10.1,豊後水道,33°3.0′N,132°10.0′E,39 km,0.4,---
2024/05/28,00:29:31.5,京都府南部,34°60.0′N,135°38.0′E,7 km,-10.2,---
2024/05/28,00:31:15.1,鹿児島県薩摩地方,31°51.0′N,130°49.0′E,5 km,0.9,---
2024/05/28,00:31:39.9,福島県沖,37°23.0′N,141°58.0′E,33 km,0.9,---
2024/05/28,00:44:08.4,天草灘,32°8.0′N,130°4.0′E,9 km,1.3,---
2024/05/28,00:46:20.2,薩摩半島西方沖,31°17.0′N,129°58.0′E,6 km,1.1,---
2024/05/28,00:49:00.8,岐阜県美濃東部,35°22.0′N,137°25.0′E,12 km,0.2,---
2024/05/28,00:49:01.6,豊後水道,33°14.0′N,132°23.0′E,38 km,0.4,---
2024/05/28,00:55:26.7,能登半島沖,37°41.0′N,137°27.0′E,6 km,1.2,---
2024/05/28,00:56:51.4,宮崎県北部平野部,32°34.0′N,131°31.0′E,11 km,0.3,---
2024/05/28,00:57:33.7,大隅半島東方沖,31°2.0′N,131°36.0′E,34 km,2.2,---
2024/05/28,01:02:37.1,東京都多摩西部,35°44.0′N,139°9.0′E,117 km,1.1,---
2024/05/28,01:03:20.9,茨城県北部,36°27.0′N,140°28.0′E,92 km,1,---
2024/05/28,01:06:17.6,石川県能登地方,37°22.0′N,136°53.0′E,11 km,1.5,---
2024/05/28,01:07:41.3,福島県沖,37°6.0′N,141°22.0′E,12 km,1.3,---
2024/05/28,01:08:07.1,福岡県筑後地方,33°6.0′N,130°32.0′E,10 km,0.1,---
2024/05/28,01:09:34.8,日向灘,32°14.0′N,132°18.0′E,24 km,1.4,---
2024/05/28,01:10:34.4,静岡県西部,35°8.0′N,137°54.0′E,43 km,1.8,---
2024/05/28,01:11:34.8,兵庫県南西部,35°1.0′N,134°20.0′E,10 km,-10.1,---
2024/05/28,01:11:48.9,岩手県沖,39°39.0′N,142°12.0′E,25 km,1.4,---
2024/05/28,01:11:56.7,福井県嶺北,36°6.0′N,136°17.0′E,10 km,0.7,---
2024/05/28,01:17:09.9,福島県沖,37°37.0′N,141°35.0′E,54 km,0.8,---
2024/05/28,01:19:47.0,石川県能登地方,37°11.0′N,136°51.0′E,9 km,-10.1,---
2024/05/28,01:24:35.1,群馬県南部,36°36.0′N,139°25.0′E,7 km,-10.1,---
2024/05/28,01:25:52.8,福島県沖,37°8.0′N,142°12.0′E,18 km,0.9,---
2024/05/28,01:27:07.8,三陸沖,37°53.0′N,144°30.0′E,22 km,2.2,---
2024/05/28,01:31:06.5,八丈島東方沖,33°34.0′N,140°25.0′E,57 km,2,---
2024/05/28,01:31:12.8,宮城県沖,38°3.0′N,142°1.0′E,39 km,0.7,---
2024/05/28,01:32:59.7,和歌山県北部,34°5.0′N,135°23.0′E,5 km,0.9,---
2024/05/28,01:35:41.6,新潟県上中越沖,37°37.0′N,137°34.0′E,13 km,1.6,---
2024/05/28,01:41:47.8,石川県能登地方,37°32.0′N,137°18.0′E,13 km,0.8,---
2024/05/28,01:43:16.5,福島県沖,37°21.0′N,141°60.0′E,27 km,1.2,---
2024/05/28,01:44:14.5,紀伊水道,33°41.0′N,135°7.0′E,39 km,0.9,---
2024/05/28,01:49:40.0,宮城県沖,37°56.0′N,141°53.0′E,41 km,1,---
2024/05/28,01:51:37.1,石川県能登地方,37°12.0′N,136°43.0′E,8 km,2,---
2024/05/28,01:51:39.1,福島県沖,37°52.0′N,141°35.0′E,48 km,0.8,---
2024/05/28,01:52:27.6,千葉県東方沖,35°47.0′N,140°53.0′E,24 km,1.3,---
2024/05/28,01:56:38.5,豊後水道,33°7.0′N,132°24.0′E,36 km,0.7,---
2024/05/28,01:57:09.8,兵庫県南東部,34°48.0′N,134°51.0′E,9 km,0.9,---
2024/05/28,01:57:13.9,石川県能登地方,37°12.0′N,136°45.0′E,7 km,0.3,---
2024/05/28,01:59:28.3,石川県能登地方,37°30.0′N,137°14.0′E,13 km,1,---
2024/05/28,01:59:49.4,青森県津軽南部,40°27.0′N,140°45.0′E,3 km,0.2,---
2024/05/28,02:01:18.3,千島列島,45°40.0′N,151°3.0′E,181 km,4.1,---
2024/05/28,02:03:58.0,十勝地方中部,42°42.0′N,143°17.0′E,103 km,1.7,---
2024/05/28,02:05:35.2,日向灘,32°34.0′N,131°56.0′E,37 km,0.5,---
2024/05/28,02:12:38.3,十勝地方中部,43°7.0′N,143°10.0′E,117 km,3.7,---
2024/05/28,02:13:13.2,茨城県南部,35°51.0′N,140°45.0′E,15 km,2.1,---
2024/05/28,02:15:15.7,島根県西部,34°45.0′N,132°6.0′E,10 km,0.2,---
2024/05/28,02:16:06.7,京都府南部,35°9.0′N,135°41.0′E,8 km,0.3,---
2024/05/28,02:16:09.8,福岡県北西沖,33°45.0′N,130°7.0′E,9 km,0.3,---
2024/05/28,02:19:11.9,長野県中部,36°11.0′N,138°3.0′E,6 km,-10.3,---
2024/05/28,02:19:38.3,石川県能登地方,37°10.0′N,136°51.0′E,12 km,0.3,---
2024/05/28,02:21:56.0,石川県能登地方,37°28.0′N,137°13.0′E,11 km,0.7,---
2024/05/28,02:23:10.4,島根県西部,34°45.0′N,132°6.0′E,13 km,0.6,---
2024/05/28,02:24:10.8,関東東方沖,36°23.0′N,143°4.0′E,7 km,1.5,---
2024/05/28,02:26:27.3,福井県嶺南,35°27.0′N,135°56.0′E,14 km,0.2,---
2024/05/28,02:30:47.7,福島県沖,37°17.0′N,142°10.0′E,22 km,1,---
2024/05/28,02:32:23.9,鹿児島県薩摩地方,31°51.0′N,130°49.0′E,5 km,0.5,---
2024/05/28,02:33:45.9,種子島南東沖,30°10.0′N,131°23.0′E,27 km,2.2,---
